Trace1,
Freq,,Amp,,
          1027500000,Hz,              -12.33, dBm,
          1030000000,Hz,              -12.42, dBm,
          1032500000,Hz,              -12.58, dBm,
          1035000000,Hz,              -12.67, dBm,
          1037500000,Hz,              -12.78, dBm,
          1040000000,Hz,              -12.86, dBm,
          1042500000,Hz,              -12.91, dBm,
          1045000000,Hz,              -12.95, dBm,
          1047500000,Hz,              -13.04, dBm,
          1050000000,Hz,              -13.04, dBm,
          1052500000,Hz,              -12.98, dBm,
          1055000000,Hz,              -12.91, dBm,
          1057500000,Hz,              -12.88, dBm,
          1060000000,Hz,              -12.77, dBm,
          1062500000,Hz,              -12.68, dBm,
          1065000000,Hz,              -12.59, dBm,
          1067500000,Hz,              -12.43, dBm,
          1070000000,Hz,              -12.24, dBm,
          1072500000,Hz,              -11.98, dBm,
          1075000000,Hz,              -11.82, dBm,
          1077500000,Hz,              -11.62, dBm,
          1080000000,Hz,              -11.45, dBm,
          1082500000,Hz,              -11.33, dBm,
          1085000000,Hz,              -11.23, dBm,
          1087500000,Hz,              -11.22, dBm,
          1090000000,Hz,              -11.19, dBm,
          1092500000,Hz,              -11.21, dBm,
          1095000000,Hz,              -11.21, dBm,
          1097500000,Hz,              -11.22, dBm,
          1100000000,Hz,              -11.29, dBm,
          1102500000,Hz,              -11.35, dBm,
          1105000000,Hz,              -11.34, dBm,
          1107500000,Hz,              -11.37, dBm,
          1110000000,Hz,              -11.42, dBm,
          1112500000,Hz,              -11.50, dBm,
          1115000000,Hz,              -11.51, dBm,
          1117500000,Hz,              -11.57, dBm,
          1120000000,Hz,              -11.68, dBm,
          1122500000,Hz,              -11.69, dBm,
          1125000000,Hz,              -11.81, dBm,
          1127500000,Hz,              -11.85, dBm,
          1130000000,Hz,              -11.89, dBm,
          1132500000,Hz,              -11.93, dBm,
          1135000000,Hz,              -11.97, dBm,
          1137500000,Hz,              -12.05, dBm,
          1140000000,Hz,              -12.02, dBm,
          1142500000,Hz,              -12.08, dBm,
          1145000000,Hz,              -12.08, dBm,
          1147500000,Hz,              -12.07, dBm,
          1150000000,Hz,              -12.04, dBm,
          1152500000,Hz,              -12.04, dBm,
          1155000000,Hz,              -11.99, dBm,
          1157500000,Hz,              -11.94, dBm,
          1160000000,Hz,              -11.89, dBm,
          1162500000,Hz,              -11.83, dBm,
          1165000000,Hz,              -11.77, dBm,
          1167500000,Hz,              -11.75, dBm,
          1170000000,Hz,              -11.70, dBm,
          1172500000,Hz,              -11.74, dBm,
          1175000000,Hz,              -11.73, dBm,
          1177500000,Hz,              -11.75, dBm,
          1180000000,Hz,              -11.77, dBm,
          1182500000,Hz,              -11.74, dBm,
          1185000000,Hz,              -11.76, dBm,
          1187500000,Hz,              -11.69, dBm,
          1190000000,Hz,              -11.69, dBm,
          1192500000,Hz,              -11.64, dBm,
          1195000000,Hz,              -11.57, dBm,
          1197500000,Hz,              -11.55, dBm,
          1200000000,Hz,              -11.47, dBm,
          1202500000,Hz,              -11.41, dBm,
          1205000000,Hz,              -11.35, dBm,
          1207500000,Hz,              -11.25, dBm,
          1210000000,Hz,              -11.22, dBm,
          1212500000,Hz,              -11.18, dBm,
          1215000000,Hz,              -11.11, dBm,
          1217500000,Hz,              -11.04, dBm,
          1220000000,Hz,              -11.01, dBm,
          1222500000,Hz,              -11.02, dBm,
          1225000000,Hz,              -10.98, dBm,
          1227500000,Hz,              -10.97, dBm,
          1230000000,Hz,              -11.01, dBm,
          1232500000,Hz,              -11.02, dBm,
          1235000000,Hz,              -11.03, dBm,
          1237500000,Hz,              -11.07, dBm,
          1240000000,Hz,              -11.14, dBm,
          1242500000,Hz,              -11.26, dBm,
          1245000000,Hz,              -11.39, dBm,
          1247500000,Hz,              -11.50, dBm,
          1250000000,Hz,              -11.62, dBm,
          1252500000,Hz,              -11.70, dBm,
          1255000000,Hz,              -11.77, dBm,
          1257500000,Hz,              -11.80, dBm,
          1260000000,Hz,              -11.81, dBm,
          1262500000,Hz,              -11.87, dBm,
          1265000000,Hz,              -11.84, dBm,
          1267500000,Hz,              -11.80, dBm,
          1270000000,Hz,              -11.81, dBm,
          1272500000,Hz,              -11.75, dBm,
          1275000000,Hz,              -11.68, dBm,
          1277500000,Hz,              -11.59, dBm,
          1280000000,Hz,              -11.53, dBm,
          1282500000,Hz,              -11.38, dBm,
          1285000000,Hz,              -11.33, dBm,
          1287500000,Hz,              -11.21, dBm,
          1290000000,Hz,              -11.14, dBm,
          1292500000,Hz,              -10.99, dBm,
          1295000000,Hz,              -10.97, dBm,
          1297500000,Hz,              -10.91, dBm,
          1300000000,Hz,              -10.77, dBm,
          1302500000,Hz,              -10.59, dBm,
          1305000000,Hz,              -10.53, dBm,
          1307500000,Hz,              -10.49, dBm,
          1310000000,Hz,              -10.44, dBm,
          1312500000,Hz,              -10.42, dBm,
          1315000000,Hz,              -10.42, dBm,
          1317500000,Hz,              -10.48, dBm,
          1320000000,Hz,              -10.66, dBm,
          1322500000,Hz,              -10.76, dBm,
          1325000000,Hz,              -10.99, dBm,
          1327500000,Hz,              -11.16, dBm,
          1330000000,Hz,              -11.36, dBm,
          1332500000,Hz,              -11.54, dBm,
          1335000000,Hz,              -11.61, dBm,
          1337500000,Hz,              -11.72, dBm,
          1340000000,Hz,              -11.79, dBm,
          1342500000,Hz,              -11.82, dBm,
          1345000000,Hz,              -11.83, dBm,
          1347500000,Hz,              -11.87, dBm,
          1350000000,Hz,              -11.85, dBm,
          1352500000,Hz,              -11.79, dBm,
          1355000000,Hz,              -11.73, dBm,
          1357500000,Hz,              -11.60, dBm,
          1360000000,Hz,              -11.46, dBm,
          1362500000,Hz,              -11.44, dBm,
          1365000000,Hz,              -11.41, dBm,
          1367500000,Hz,              -11.39, dBm,
          1370000000,Hz,              -11.37, dBm,
          1372500000,Hz,              -11.37, dBm,
          1375000000,Hz,              -11.35, dBm,
          1377500000,Hz,              -11.32, dBm,
          1380000000,Hz,              -11.31, dBm,
          1382500000,Hz,              -11.29, dBm,
          1385000000,Hz,              -11.30, dBm,
          1387500000,Hz,              -11.30, dBm,
          1390000000,Hz,              -11.31, dBm,
          1392500000,Hz,              -11.37, dBm,
          1395000000,Hz,              -11.53, dBm,
          1397500000,Hz,              -11.68, dBm,
          1400000000,Hz,              -11.86, dBm,
          1402500000,Hz,              -12.07, dBm,
          1405000000,Hz,              -12.35, dBm,
          1407500000,Hz,              -12.61, dBm,
